config_name,config_id,dU,dV,dW,sigma,n_samples,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_RMT_1823_Type2_UFreeze_Unequal4,14,0.0,1.0,10.0,5.0,500000,92591,0,0,0,0,237,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal4,14,0.0,1.0,10.0,5.5,500000,86521,0,0,0,0,356,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal4,14,0.0,1.0,10.0,6.0,500000,81401,0,0,0,0,483,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal4,14,0.0,1.0,10.0,7.0,500000,73173,0,0,0,0,732,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal4,14,0.0,1.0,10.0,8.0,500000,66833,0,0,0,0,927,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal4,14,0.0,1.0,10.0,9.0,500000,61663,0,0,0,0,1149,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal4,14,0.0,1.0,10.0,10.0,500000,57346,0,0,0,0,1322,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,0.4,500000,499562,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,0.5,500000,495492,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,0.58,500000,486045,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,0.6,500000,482662,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,0.7,500000,460928,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,0.8,500000,433280,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,0.9,500000,403439,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,1.0,500000,374064,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,1.1,500000,346492,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,1.2,500000,321234,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,1.3,500000,298617,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,1.4,500000,278542,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,1.5,500000,260816,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,1.6,500000,245068,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,1.8,500000,219021,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,2.0,500000,198141,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,2.2,500000,181037,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,2.4,500000,166960,0,0,0,0,2,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,2.6,500000,155337,0,0,0,0,4,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,2.8,500000,145463,0,0,0,0,10,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,3.0,500000,137181,0,0,0,0,20,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,3.2,500000,130047,0,0,0,0,42,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,3.4,500000,123759,0,0,0,0,68,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,3.6,500000,118333,0,0,0,0,105,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,3.8,500000,113543,0,0,0,0,134,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,4.0,500000,109120,0,0,0,0,166,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,4.5,500000,99915,0,0,0,0,309,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,5.0,500000,92591,0,0,0,0,485,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,5.5,500000,86521,0,0,0,0,698,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,6.0,500000,81401,0,0,0,0,898,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,7.0,500000,73173,0,0,0,0,1324,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,8.0,500000,66833,0,0,0,0,1719,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,9.0,500000,61663,0,0,0,0,2092,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal5,15,0.0,0.1,10.0,10.0,500000,57346,0,0,0,0,2422,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,0.4,500000,499562,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,0.5,500000,495492,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,0.58,500000,486045,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,0.6,500000,482662,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,0.7,500000,460928,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,0.8,500000,433280,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,0.9,500000,403439,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,1.0,500000,374064,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,1.1,500000,346492,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,1.2,500000,321234,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,1.3,500000,298617,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,1.4,500000,278542,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,1.5,500000,260816,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,1.6,500000,245068,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,1.8,500000,219021,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,2.0,500000,198141,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,2.2,500000,181037,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,2.4,500000,166960,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,2.6,500000,155337,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,2.8,500000,145463,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,3.0,500000,137181,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,3.2,500000,130047,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,3.4,500000,123759,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,3.6,500000,118333,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,3.8,500000,113543,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,4.0,500000,109120,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,4.5,500000,99915,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,5.0,500000,92591,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,5.5,500000,86521,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,6.0,500000,81401,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,7.0,500000,73173,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,8.0,500000,66833,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,9.0,500000,61663,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type2_UFreeze_Unequal6,16,0.0,10.0,0.1,10.0,500000,57346,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,0.4,500000,499562,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,0.5,500000,495492,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,0.58,500000,486045,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,0.6,500000,482662,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,0.7,500000,460928,1,1,1,0,0,0,0.0002,0.0002,0.0002
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,0.8,500000,433280,6,6,6,0,0,0,0.0012,0.0012,0.0012
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,0.9,500000,403439,19,19,19,0,0,0,0.0038,0.0038,0.0038
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,1.0,500000,374064,64,64,64,0,0,0,0.0128,0.0128,0.0128
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,1.1,500000,346492,134,134,134,0,0,0,0.0268,0.0268,0.0268
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,1.2,500000,321234,248,248,248,0,0,0,0.0496,0.0496,0.0496
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,1.3,500000,298617,404,404,404,0,0,0,0.0808,0.0808,0.0808
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,1.4,500000,278542,602,602,602,0,0,0,0.1204,0.1204,0.1204
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,1.5,500000,260816,844,844,844,0,0,0,0.1688,0.1688,0.1688
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,1.6,500000,245068,1146,1146,1146,0,0,0,0.2292,0.2292,0.2292
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,1.8,500000,219021,1882,1882,1882,0,0,0,0.3764,0.3764,0.3764
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,2.0,500000,198141,2688,2688,2688,0,0,0,0.5376,0.5376,0.5376
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,2.2,500000,181037,3453,3453,3453,0,0,0,0.6906,0.6906,0.6906
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,2.4,500000,166960,4385,4385,4385,0,0,0,0.877,0.877,0.877
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,2.6,500000,155337,5168,5168,5168,0,0,0,1.0336,1.0336,1.0336
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,2.8,500000,145463,6071,6071,6071,0,0,0,1.2142,1.2142,1.2142
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,3.0,500000,137181,6798,6798,6798,0,0,0,1.3596,1.3596,1.3596
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,3.2,500000,130047,7507,7507,7507,0,0,0,1.5014,1.5014,1.5014
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,3.4,500000,123759,8225,8225,8225,0,0,0,1.645,1.645,1.645
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,3.6,500000,118333,8864,8864,8864,0,0,0,1.7728,1.7728,1.7728
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,3.8,500000,113543,9529,9529,9529,0,0,0,1.9058,1.9058,1.9058
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,4.0,500000,109120,10068,10068,10068,0,0,0,2.0136,2.0136,2.0136
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,4.5,500000,99915,11144,11144,11144,0,0,0,2.2288,2.2288,2.2288
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,5.0,500000,92591,12187,12187,12187,0,0,0,2.4374,2.4374,2.4374
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,5.5,500000,86521,12947,12947,12945,2,0,0,2.5894,2.5894,2.589
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,6.0,500000,81401,13571,13571,13561,10,0,0,2.7142,2.7142,2.7122
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,7.0,500000,73173,14437,14437,14397,40,0,0,2.8874,2.8874,2.8794
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,8.0,500000,66833,14951,14951,14828,123,0,0,2.9902,2.9902,2.9656
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,9.0,500000,61663,15260,15260,15023,237,0,0,3.052,3.052,3.0046
NEW_RMT_1823_Type3_WFreeze_Equal1,17,1.0,1.0,0.0,10.0,500000,57346,15448,15448,15016,432,0,0,3.0896,3.0896,3.0032
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,0.4,500000,499562,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,0.5,500000,495492,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,0.58,500000,486045,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,0.6,500000,482662,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,0.7,500000,460928,1,1,1,0,0,0,0.0002,0.0002,0.0002
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,0.8,500000,433280,6,6,6,0,0,0,0.0012,0.0012,0.0012
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,0.9,500000,403439,19,19,19,0,0,0,0.0038,0.0038,0.0038
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,1.0,500000,374064,65,65,65,0,0,0,0.013,0.013,0.013
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,1.1,500000,346492,136,136,136,0,0,0,0.0272,0.0272,0.0272
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,1.2,500000,321234,249,249,249,0,0,0,0.0498,0.0498,0.0498
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,1.3,500000,298617,405,405,405,0,0,0,0.081,0.081,0.081
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,1.4,500000,278542,604,604,604,0,0,0,0.1208,0.1208,0.1208
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,1.5,500000,260816,849,849,849,0,0,0,0.1698,0.1698,0.1698
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,1.6,500000,245068,1151,1151,1150,1,0,0,0.2302,0.2302,0.23
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,1.8,500000,219021,1886,1886,1885,1,0,0,0.3772,0.3772,0.377
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,2.0,500000,198141,2693,2693,2684,9,0,0,0.5386,0.5386,0.5368
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,2.2,500000,181037,3463,3463,3425,38,0,0,0.6926,0.6926,0.685
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,2.4,500000,166960,4392,4392,4295,97,0,0,0.8784,0.8784,0.859
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,2.6,500000,155337,5182,5182,4988,194,0,0,1.0364,1.0364,0.9976
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,2.8,500000,145463,6077,6077,5717,360,0,0,1.2154,1.2154,1.1434
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,3.0,500000,137181,6808,6808,6250,558,0,0,1.3616,1.3616,1.25
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,3.2,500000,130047,7513,7513,6732,781,0,0,1.5026,1.5026,1.3464
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,3.4,500000,123759,8235,8235,7125,1110,0,0,1.647,1.647,1.425
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,3.6,500000,118333,8872,8872,7394,1478,0,0,1.7744,1.7744,1.4788
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,3.8,500000,113543,9537,9537,7644,1893,0,0,1.9074,1.9074,1.5288
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,4.0,500000,109120,10077,10077,7794,2283,0,0,2.0154,2.0154,1.5588
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,4.5,500000,99915,11151,11151,7791,3356,0,4,2.2302,2.2302,1.5582
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,5.0,500000,92591,12198,12198,7632,4544,0,22,2.4396,2.4396,1.5264
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,5.5,500000,86521,12958,12958,7148,5739,0,71,2.5916,2.5916,1.4296
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,6.0,500000,81401,13576,13576,6743,6678,0,155,2.7152,2.7152,1.3486
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,7.0,500000,73173,14442,14442,5789,8166,0,487,2.8884,2.8884,1.1578
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,8.0,500000,66833,14932,14932,4847,8926,0,1159,2.9864,2.9864,0.9694
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,9.0,500000,61663,15228,15228,4050,9137,0,2041,3.0456,3.0456,0.81
NEW_RMT_1823_Type3_WFreeze_Equal2,18,0.1,0.1,0.0,10.0,500000,57346,15373,15373,3303,9010,0,3060,3.0746,3.0746,0.6606
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,0.4,500000,499562,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,0.5,500000,495492,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,0.58,500000,486045,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,0.6,500000,482662,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,0.7,500000,460928,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,0.8,500000,433280,3,3,3,0,0,0,0.0006,0.0006,0.0006
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,0.9,500000,403439,17,17,17,0,0,0,0.0034,0.0034,0.0034
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,1.0,500000,374064,60,60,60,0,0,0,0.012,0.012,0.012
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,1.1,500000,346492,125,125,125,0,0,0,0.025,0.025,0.025
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,1.2,500000,321234,234,234,234,0,0,0,0.0468,0.0468,0.0468
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,1.3,500000,298617,378,378,378,0,0,0,0.0756,0.0756,0.0756
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,1.4,500000,278542,557,557,557,0,0,0,0.1114,0.1114,0.1114
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,1.5,500000,260816,816,816,816,0,0,0,0.1632,0.1632,0.1632
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,1.6,500000,245068,1099,1099,1099,0,0,0,0.2198,0.2198,0.2198
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,1.8,500000,219021,1830,1830,1830,0,0,0,0.366,0.366,0.366
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,2.0,500000,198141,2608,2608,2608,0,0,0,0.5216,0.5216,0.5216
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,2.2,500000,181037,3379,3379,3379,0,0,0,0.6758,0.6758,0.6758
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,2.4,500000,166960,4302,4302,4302,0,0,0,0.8604,0.8604,0.8604
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,2.6,500000,155337,5073,5073,5073,0,0,0,1.0146,1.0146,1.0146
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,2.8,500000,145463,6001,6001,6001,0,0,0,1.2002,1.2002,1.2002
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,3.0,500000,137181,6710,6710,6710,0,0,0,1.342,1.342,1.342
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,3.2,500000,130047,7418,7418,7418,0,0,0,1.4836,1.4836,1.4836
NEW_RMT_1823_Type3_WFreeze_Equal3,19,10.0,10.0,0.0,3.4,500000,123759,8133,8133,8133,0,0,0,1.6266,1.6266,1.6266
