config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,1.5,500000,402914,77410,77410,77410,0,0,0,15.482,15.482,15.482
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,1.6,500000,389868,81844,81844,81844,0,0,0,16.3688,16.3688,16.3688
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,1.8,500000,364012,87669,87669,87669,0,0,0,17.5338,17.5338,17.5338
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,2.0,500000,339351,90882,90882,90882,0,0,0,18.1764,18.1764,18.1764
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,2.2,500000,316290,92148,92148,92148,0,0,0,18.4296,18.4296,18.4296
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,2.4,500000,295017,91928,91928,91928,0,0,0,18.3856,18.3856,18.3856
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,2.6,500000,276069,91116,91116,91116,0,0,0,18.2232,18.2232,18.2232
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,2.8,500000,259145,89794,89794,89794,0,0,0,17.9588,17.9588,17.9588
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,3.0,500000,244038,88095,88095,88095,0,0,0,17.619,17.619,17.619
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,3.2,500000,230592,86580,86580,86580,0,0,0,17.316,17.316,17.316
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,3.4,500000,218627,85060,85060,85060,0,0,0,17.012,17.012,17.012
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,3.6,500000,207970,83420,83420,83420,0,0,0,16.684,16.684,16.684
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,3.8,500000,198315,81714,81714,81714,0,0,0,16.3428,16.3428,16.3428
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,4.0,500000,189657,80128,80128,80128,0,0,0,16.0256,16.0256,16.0256
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,4.5,500000,171077,76460,76460,76460,0,0,0,15.292,15.292,15.292
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,5.0,500000,156303,73095,73095,73095,0,0,0,14.619,14.619,14.619
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,5.5,500000,144217,70148,70148,70148,0,0,0,14.0296,14.0296,14.0296
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,6.0,500000,134388,67504,67504,67500,4,0,0,13.5008,13.5008,13.5
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,7.0,500000,119170,62918,62918,62887,31,0,0,12.5836,12.5836,12.5774
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,8.0,500000,107926,59359,59359,59248,111,0,0,11.8718,11.8718,11.8496
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,9.0,500000,99097,56265,56265,55982,283,0,0,11.253,11.253,11.1964
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,10.0,500000,91995,53566,53566,53045,521,0,0,10.7132,10.7132,10.609
