config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,3.2,500000,230592,44022,44022,42303,1719,0,0,8.8044,8.8044,8.4606
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,3.4,500000,218627,43037,43037,40769,2268,0,0,8.6074,8.6074,8.1538
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,3.6,500000,207970,42138,42138,39178,2960,0,0,8.4276,8.4276,7.8356
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,3.8,500000,198315,41306,41306,37691,3615,0,0,8.2612,8.2612,7.5382
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,4.0,500000,189657,40535,40535,36213,4322,0,0,8.107,8.107,7.2426
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,4.5,500000,171077,38478,38478,32433,6045,0,0,7.6956,7.6956,6.4866
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,5.0,500000,156303,36525,36525,28639,7886,0,0,7.305,7.305,5.7278
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,5.5,500000,144217,34918,34918,25365,9553,0,0,6.9836,6.9836,5.073
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,6.0,500000,134388,33585,33585,22555,11030,0,0,6.717,6.717,4.511
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,7.0,500000,119170,31131,31131,17658,13473,0,0,6.2262,6.2262,3.5316
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,8.0,500000,107926,29260,29260,14245,15015,0,0,5.852,5.852,2.849
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,9.0,500000,99097,27530,27530,11446,16083,0,1,5.506,5.506,2.2892
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,10.0,500000,91995,26202,26202,9252,16940,0,10,5.2404,5.2404,1.8504
